,f_name,img_path,xmin,ymin,xmax,ymax,label
467,tomato-leaf-20728368.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-20728368.jpg,826,510,1226,799,Healthy
468,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,722,550,1234,803,Healthy
469,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,585,335,890,590,Healthy
470,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,472,583,627,903,Healthy
471,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,202,422,387,714,Healthy
472,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,389,108,610,398,Healthy
473,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,225,80,428,201,Healthy
474,tomato-leaf-26180166.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-26180166.jpg,59,214,199,402,Healthy
475,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,265,16,540,445,Healthy
476,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,54,458,317,619,Healthy
477,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,371,431,696,611,Healthy
478,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,17,597,328,783,Healthy
479,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,365,605,745,806,Healthy
480,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,26,801,329,980,Healthy
481,tomato-leaf-6291945.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6291945.jpg,399,844,754,981,Healthy
482,tomato-leaf-6424287.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6424287.jpg,225,102,786,360,Healthy
483,tomato-leaf-6424287.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6424287.jpg,249,334,720,806,Healthy
484,tomato-leaf-6424287.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-6424287.jpg,663,324,995,833,Healthy
485,tomato-leaf-close-up.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-close-up.jpg,525,1523,1234,2279,Healthy
486,tomato-leaf-close-up.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-close-up.jpg,1017,403,1875,1515,Healthy
487,tomato-leaf-close-up.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-close-up.jpg,1746,141,2743,1244,Healthy
488,tomato-leaf-close-up.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-close-up.jpg,1567,1106,3199,1991,Healthy
489,tomato-leaf-close-up.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-close-up.jpg,358,888,993,1418,Healthy
490,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,227,99,540,487,Healthy
491,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,434,298,712,609,Healthy
492,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,37,588,270,863,Healthy
493,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,507,741,869,955,Healthy
494,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,336,1042,720,1241,Healthy
495,tomato-leaf-isolated-white-34309524.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf-isolated-white-34309524.jpg,383,886,488,1012,Healthy
496,tomato-leaf.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf.jpg,223,92,532,343,Healthy
497,tomato-leaf.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaf.jpg,152,282,1134,832,Healthy
498,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,348,322,728,551,Healthy
499,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,214,49,401,373,Healthy
500,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,114,209,225,427,Healthy
501,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,411,734,753,968,Healthy
502,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,54,712,428,969,Healthy
503,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,248,599,662,744,Healthy
504,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,917,417,1160,818,Healthy
505,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,745,787,1090,1055,Healthy
506,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,988,869,1198,1004,Healthy
507,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,1105,727,1253,917,Healthy
508,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,883,50,1222,321,Healthy
509,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,567,104,879,293,Healthy
510,tomato-leaves-17427786.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-17427786.jpg,659,260,848,441,Healthy
511,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,178,334,606,574,Healthy
512,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,616,92,795,441,Healthy
513,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,554,465,778,798,Healthy
514,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,873,431,1061,850,Healthy
515,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,822,51,1030,380,Healthy
516,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,1130,402,1255,758,Healthy
517,tomato-leaves-9025906.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves-9025906.jpg,1080,257,1300,366,Healthy
518,tomato-leaves.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves.jpg,1964,875,2603,2185,Healthy
519,tomato-leaves.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves.jpg,1485,421,2289,1053,Healthy
520,tomato-leaves.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves.jpg,189,903,1528,2171,Healthy
521,tomato-leaves.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves.jpg,3096,10,3600,985,Healthy
522,tomato-leaves.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-leaves.jpg,3146,917,3728,2078,Healthy
523,tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,24,423,288,733,Healthy
524,tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,335,369,512,783,Healthy
525,tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,492,474,666,812,Healthy
526,tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,D:\Programs\8th_Sem_Proj\train\Tomato_leaf\tomato-vine-ripe-leaves-isolated-against-white-34863029.jpg,352,130,613,366,Healthy
527,100_4542.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\100_4542.jpg,345,1,2160,1426,mold_leaf
528,100_4542.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\100_4542.jpg,5,398,549,1440,mold_leaf
529,119B_Tom_Mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\119B_Tom_Mold.jpg,214,148,285,249,mold_leaf
530,119B_Tom_Mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\119B_Tom_Mold.jpg,301,159,361,239,mold_leaf
531,119B_Tom_Mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\119B_Tom_Mold.jpg,2,56,220,186,mold_leaf
532,119B_Tom_Mold.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\119B_Tom_Mold.jpg,161,39,262,116,mold_leaf
533,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,52,181,181,304,mold_leaf
534,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,233,92,286,197,mold_leaf
535,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,116,2,229,176,mold_leaf
536,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,126,103,202,143,mold_leaf
537,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,315,156,380,231,mold_leaf
538,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,179,201,241,284,mold_leaf
539,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,413,199,497,267,mold_leaf
540,2195890.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\2195890.jpg,350,23,464,94,mold_leaf
541,23600077_1572609202782510_2145699867_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23600077_1572609202782510_2145699867_o.jpg,32,498,885,1037,mold_leaf
542,23600077_1572609202782510_2145699867_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23600077_1572609202782510_2145699867_o.jpg,877,629,1369,1039,mold_leaf
543,23600077_1572609202782510_2145699867_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23600077_1572609202782510_2145699867_o.jpg,289,1129,1236,1918,mold_leaf
544,23600077_1572609202782510_2145699867_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23600077_1572609202782510_2145699867_o.jpg,661,178,1124,861,mold_leaf
545,23601051_1572608349449262_2029169498_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23601051_1572608349449262_2029169498_o.jpg,506,194,1179,1271,mold_leaf
546,23601051_1572608349449262_2029169498_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23601051_1572608349449262_2029169498_o.jpg,8,1010,883,1920,mold_leaf
547,23633262_1572609386115825_1396180255_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23633262_1572609386115825_1396180255_o.jpg,285,390,955,1433,mold_leaf
548,23633262_1572609386115825_1396180255_o.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\23633262_1572609386115825_1396180255_o.jpg,580,1306,1434,1920,mold_leaf
549,4118c92ffde66d327ee14e4023320bf7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\4118c92ffde66d327ee14e4023320bf7.jpg,60,66,521,484,mold_leaf
550,4118c92ffde66d327ee14e4023320bf7.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\4118c92ffde66d327ee14e4023320bf7.jpg,410,161,663,303,mold_leaf
551,5830204360_757cd7fdfc_z.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\5830204360_757cd7fdfc_z.jpg,227,1,461,384,mold_leaf
552,5830204360_757cd7fdfc_z.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\5830204360_757cd7fdfc_z.jpg,1,45,238,365,mold_leaf
553,5830204360_757cd7fdfc_z.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\5830204360_757cd7fdfc_z.jpg,434,5,640,393,mold_leaf
554,603-116-0.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\603-116-0.jpg,1,227,356,661,mold_leaf
555,6032331.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\6032331.JPG.jpg,107,119,260,347,mold_leaf
556,6032331.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\6032331.JPG.jpg,252,4,451,196,mold_leaf
557,6032331.JPG.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\6032331.JPG.jpg,515,311,600,388,mold_leaf
558,607-155-0.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\607-155-0.jpg,50,10,384,262,mold_leaf
559,607-155-1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\607-155-1.jpg,25,34,415,206,mold_leaf
560,8915974546_00664cefe3_z.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\8915974546_00664cefe3_z.jpg,84,144,364,471,mold_leaf
561,ArticleImage.aspx_imgid=4987.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\ArticleImage.aspx_imgid=4987.jpg,56,28,161,117,mold_leaf
562,ArticleImage.aspx_imgid=4987.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\ArticleImage.aspx_imgid=4987.jpg,1,88,48,148,mold_leaf
563,B%29-Leafunsidecladosp-envez.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\B%29-Leafunsidecladosp-envez.jpg,15,10,398,296,mold_leaf
564,black%20leaf%20mold%20%283%29.JPG_itok=u5TDHCSM.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\black%20leaf%20mold%20%283%29.JPG_itok=u5TDHCSM.jpg,29,21,567,374,mold_leaf
565,black%20leaf%20mold%20%284%29.JPG_itok=DIIUw9JU.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\black%20leaf%20mold%20%284%29.JPG_itok=DIIUw9JU.jpg,1,1,563,387,mold_leaf
566,BlackLeafMold2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\BlackLeafMold2.jpg,52,109,137,175,mold_leaf
567,BlackLeafMold2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\BlackLeafMold2.jpg,112,67,167,120,mold_leaf
568,BlackLeafMold2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\BlackLeafMold2.jpg,171,135,208,189,mold_leaf
569,BlackLeafMold2.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\BlackLeafMold2.jpg,88,1,134,58,mold_leaf
570,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,219,117,322,301,mold_leaf
571,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,168,346,387,489,mold_leaf
572,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,363,128,471,255,mold_leaf
573,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,38,132,198,222,Healthy
574,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,458,269,575,442,mold_leaf
575,Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Botrytis-Tomato-Seedlings-2-copy-50QUALITY-17wck0d.jpg,72,233,224,359,mold_leaf
576,d-to-tylv-fo005-14496A31BE70553130A.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,351,68,423,108,mold_leaf
577,d-to-tylv-fo005-14496A31BE70553130A.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,403,216,429,261,mold_leaf
578,d-to-tylv-fo005-14496A31BE70553130A.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,283,268,311,293,mold_leaf
579,d-to-tylv-fo005-14496A31BE70553130A.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\d-to-tylv-fo005-14496A31BE70553130A.jpg,88,224,125,273,mold_leaf
580,dscf2712.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\dscf2712.jpg,217,24,573,599,mold_leaf
581,DSCN2697.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\DSCN2697.jpg,215,153,956,523,mold_leaf
582,DSCN2697.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\DSCN2697.jpg,326,500,648,764,mold_leaf
583,dscn6690.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\dscn6690.jpg,32,52,985,693,mold_leaf
584,Fig.%2015_opta.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2015_opta.jpg,479,138,1008,1038,mold_leaf
585,Fig.%2015_opta.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2015_opta.jpg,139,679,502,1346,mold_leaf
586,Fig.%2015_opta.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2015_opta.jpg,106,327,430,539,mold_leaf
587,Fig.%2015_opta.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2015_opta.jpg,279,106,412,296,mold_leaf
588,Fig.%2016_opt.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2016_opt.jpg,16,2127,589,2737,mold_leaf
589,Fig.%2016_opt.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Fig.%2016_opt.jpg,162,7,1691,2713,mold_leaf
590,GIVXB.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\GIVXB.jpg,307,269,590,448,mold_leaf
591,GIVXB.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\GIVXB.jpg,215,163,359,362,mold_leaf
592,GIVXB.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\GIVXB.jpg,351,68,570,319,mold_leaf
593,GIVXB.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\GIVXB.jpg,2,175,165,384,mold_leaf
594,GIVXB.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\GIVXB.jpg,67,426,222,553,mold_leaf
595,gray-leaf-spot-300x225.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\gray-leaf-spot-300x225.jpg,104,55,206,131,mold_leaf
596,gray-leaf-spot-300x225.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\gray-leaf-spot-300x225.jpg,75,21,125,112,mold_leaf
597,gray-mold-on-tomato-leaf.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\gray-mold-on-tomato-leaf.jpg,38,1,183,207,mold_leaf
598,grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\grey-mould-botrytis-cinerea-on-bottom-of-a-tomato-leaf-late-in-the-AFRDAN.jpg,2,119,859,1171,mold_leaf
599,HighTunnel_TLM5.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\HighTunnel_TLM5.jpg,252,8,1082,919,mold_leaf
600,HighTunnel_TLM6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\HighTunnel_TLM6.jpg,408,167,996,918,mold_leaf
601,HighTunnel_TLM6.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\HighTunnel_TLM6.jpg,4,510,422,914,mold_leaf
602,image233.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\image233.jpg,60,55,240,149,mold_leaf
603,image233.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\image233.jpg,50,11,169,58,mold_leaf
604,IMG_1261.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\IMG_1261.jpg,63,105,1521,886,mold_leaf
605,IMG_7442%20resized_0.preview.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\IMG_7442%20resized_0.preview.jpg,203,45,318,281,mold_leaf
606,IMG_7442%20resized_0.preview.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\IMG_7442%20resized_0.preview.jpg,336,1,455,179,mold_leaf
607,IMG_7442%20resized_0.preview.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\IMG_7442%20resized_0.preview.jpg,1,1,183,280,mold_leaf
608,latest_cb=20100723105221.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\latest_cb=20100723105221.jpg,181,116,390,404,mold_leaf
609,latest_cb=20100723105221.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\latest_cb=20100723105221.jpg,376,80,499,242,mold_leaf
610,latest_cb=20100723105221.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\latest_cb=20100723105221.jpg,460,102,630,353,mold_leaf
611,latest_cb=20100723105221.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\latest_cb=20100723105221.jpg,74,154,197,318,mold_leaf
612,leaf%2Binf%2B800%2B1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf%2Binf%2B800%2B1.jpg,699,303,1580,910,mold_leaf
613,leaf%2Binf%2B800%2B1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf%2Binf%2B800%2B1.jpg,848,430,1377,664,mold_leaf
614,leaf%2Binf%2B800%2B1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf%2Binf%2B800%2B1.jpg,474,445,757,609,mold_leaf
615,leaf%2Binf%2B800%2B1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf%2Binf%2B800%2B1.jpg,615,37,752,216,mold_leaf
616,leaf%2Binf%2B800%2B1.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\leaf%2Binf%2B800%2B1.jpg,60,253,347,927,mold_leaf
617,Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,180,161,404,451,mold_leaf
618,Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,455,579,661,677,mold_leaf
619,Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,D:\8th_Sem_Proj\Dataset\8th_Sem_Proj\train\Tomato_mold_leaf\Leaf+Mold+lower+leaf+surface+spores+%28conidia%29.jpg,436,148,599,492,mold_leaf
